Source,Target,Weight
1232,12777,1
1233,12777,1
1234,12777,1
1235,12777,1
1236,12777,1
1237,12777,1
1238,12777,1
1239,12777,1
1240,12777,1
905,12779,83
1241,12780,44
1193,12780,2
83,12780,1
25,12781,100
1242,12781,1
715,12783,1136
1243,12783,43
1031,12783,29
1193,12783,28
1103,12783,16
335,12783,9
795,12783,6
1244,12783,5
1245,12783,4
1246,12783,3
1247,12783,3
67,12783,3
1001,12783,3
1182,12783,2
1248,12783,2
1249,12783,2
1250,12783,2
1251,12783,2
1252,12783,2
1241,12783,2
1253,12783,2
136,12783,2
1254,12783,2
889,12783,2
1120,12783,2
1255,12783,1
1256,12783,1
55,12783,1
697,12783,1
1257,12783,1
584,12784,7
25,12784,1
4,12786,33
11,12786,20
575,12786,1
146,12786,1
560,12787,1
11,12788,1
244,12789,174
1258,12789,2
1259,12789,2
1260,12789,1
1261,12789,1
1262,12789,1
244,12790,41
244,12791,2
244,12792,9
1263,12793,131
3,12793,83
1264,12793,40
1041,12793,7
143,12793,5
1265,12793,4
1266,12793,4
1267,12793,3
1268,12793,2
1269,12793,2
1270,12793,2
106,12793,1
1271,12793,1
1272,12793,1
3,12794,64
1267,12794,3
1268,12794,2
142,12795,22
783,12796,8
25,12797,1641
606,12798,61
11,12798,1
367,12799,358
147,12801,4
1273,12802,15
1274,12803,15
1273,12803,1
606,12805,54
11,12805,1
1275,12806,542
367,12806,1
111,12807,3
1276,12809,8
1277,12810,152
1278,12811,114
142,12812,378
1279,12812,285
1280,12812,135
1281,12812,38
481,12812,26
423,12812,14
1282,12812,7
1283,12812,5
29,12812,4
1284,12812,4
1285,12812,4
1286,12812,3
1287,12812,3
1288,12812,3
1289,12812,3
1290,12812,3
1291,12812,2
463,12812,2
1292,12812,2
1293,12812,2
1294,12812,2
1295,12812,2
1296,12812,2
1297,12812,2
1298,12812,2
1299,12812,1
1300,12812,1
1301,12812,1
699,12812,1
1302,12812,1
1303,12813,85
1304,12814,9
142,12816,179
29,12816,75
1305,12816,22
100,12816,11
1306,12816,6
1307,12816,5
445,12816,3
1308,12816,3
1309,12816,2
1310,12816,2
1311,12816,2
1312,12816,2
1313,12816,2
1314,12816,2
1315,12816,2
1316,12816,2
1317,12816,1
1318,12816,1
1319,12816,1
1320,12816,1
1321,12816,1
1322,12816,1
1323,12816,1
1070,12816,1
933,12816,1
1324,12816,1
1325,12816,1
1326,12816,1
1327,12816,1
1328,12816,1
142,12817,12
1329,12818,1
1330,12819,135
1331,12819,10
1332,12819,10
1333,12819,5
1334,12819,3
1335,12819,3
1336,12819,3
1337,12819,3
1338,12819,2
1339,12819,2
1340,12819,2
1341,12819,2
1342,12819,2
1343,12819,1
1344,12819,1
1345,12819,1
1346,12819,1
1347,12819,1
1348,12819,1
1349,12819,1
1350,12819,1
1351,12819,1
1352,12819,1
1353,12819,1
1354,12819,1
1355,12819,1
1356,12819,1
1357,12820,8
1358,12820,3
1303,12821,207
1359,12822,117
1360,12823,2
34,12824,22
33,12824,10
35,12824,8
31,12824,4
375,12824,3
49,12824,3
54,12824,2
153,12824,2
58,12824,2
231,12824,2
377,12824,2
1361,12824,1
373,12824,1
378,12824,1
161,12825,118
904,12825,30
25,12825,5
1362,12825,3
1363,12825,1
1364,12826,1
1365,12826,1
170,12826,1
31,12827,29
33,12827,22
34,12827,21
39,12827,6
43,12827,6
49,12827,4
42,12827,3
35,12827,3
153,12827,1
664,12827,1
370,12827,1
45,12827,1
673,12827,1
674,12827,1
41,12827,1
367,12827,1
675,12827,1
373,12827,1
34,12828,22
33,12828,10
35,12828,8
31,12828,4
375,12828,3
49,12828,3
54,12828,2
153,12828,2
58,12828,2
231,12828,2
377,12828,2
1361,12828,1
373,12828,1
378,12828,1
1366,12829,54
1367,12830,6
1368,12831,37
1369,12831,28
1370,12833,144
1371,12833,9
1372,12833,3
1373,12833,3
1374,12833,2
1375,12833,2
1376,12833,2
1377,12833,2
1378,12833,1
1379,12833,1
1380,12833,1
1381,12833,1
1382,12833,1
1383,12833,1
1384,12833,1
1385,12833,1
1386,12833,1
1387,12833,1
1388,12833,1
1276,12834,9
249,12835,3
1248,12837,604
1389,12837,80
1390,12837,40
570,12837,22
217,12837,20
237,12837,18
1391,12837,15
1392,12837,13
715,12837,12
594,12837,12
181,12837,11
228,12837,10
1243,12837,8
178,12837,8
697,12837,6
83,12837,6
1241,12837,6
1393,12837,5
1394,12837,5
407,12837,4
1395,12837,4
1396,12837,3
450,12837,3
1397,12837,3
473,12837,3
1398,12837,3
1399,12837,3
1400,12837,3
579,12837,3
1401,12837,3
1402,12838,8
715,12839,1054
1243,12839,43
1193,12839,28
1031,12839,28
1103,12839,16
335,12839,7
795,12839,6
1245,12839,4
1246,12839,3
1244,12839,3
67,12839,3
1001,12839,3
1182,12839,2
1248,12839,2
1250,12839,2
1251,12839,2
1252,12839,2
1241,12839,2
1253,12839,2
136,12839,2
1254,12839,2
889,12839,2
1255,12839,1
1256,12839,1
55,12839,1
697,12839,1
1257,12839,1
1403,12839,1
1404,12839,1
1405,12839,1
438,12840,2
594,12840,1
1248,12841,558
1389,12841,80
1390,12841,40
570,12841,20
217,12841,19
1391,12841,15
181,12841,11
715,12841,10
228,12841,10
1243,12841,8
178,12841,8
697,12841,6
83,12841,6
1241,12841,6
1393,12841,5
407,12841,4
1395,12841,4
1396,12841,3
1398,12841,3
1399,12841,3
1400,12841,3
579,12841,3
1401,12841,3
1406,12841,3
322,12841,2
237,12841,2
1407,12841,2
1408,12841,1
1409,12841,1
1410,12841,1
1391,12844,4
1179,12846,10
1411,12846,2
1248,12848,423
1389,12848,47
1390,12848,40
83,12848,24
570,12848,19
1391,12848,15
228,12848,10
715,12848,9
1243,12848,8
178,12848,8
697,12848,6
1241,12848,6
1393,12848,5
1396,12848,3
1398,12848,3
579,12848,3
1407,12848,2
1401,12848,2
1408,12848,1
1410,12848,1
37,12848,1
1412,12848,1
1413,12848,1
1414,12848,1
1415,12848,1
1416,12848,1
319,12848,1
1253,12848,1
142,12848,1
1120,12848,1
1401,12849,67
1382,12849,19
37,12849,1
606,12851,12
464,12853,9
1417,12856,145
1418,12856,47
195,12856,11
31,12857,112
33,12857,48
34,12857,18
35,12857,17
40,12857,9
41,12857,7
42,12857,6
49,12857,4
39,12857,3
52,12857,3
43,12857,3
58,12857,2
59,12857,2
649,12857,2
650,12857,1
651,12857,1
45,12857,1
46,12857,1
652,12857,1
3,12857,1
579,12858,4
1419,12859,7
1120,12860,562
842,12860,44
325,12860,15
1420,12860,12
41,12860,8
1028,12860,7
1421,12860,4
1422,12860,4
1423,12860,2
334,12860,2
319,12860,1
1424,12860,1
1425,12860,1
1426,12860,1
1427,12860,1
1428,12860,1
31,12863,44
33,12863,30
34,12863,21
176,12863,14
32,12863,12
39,12863,11
41,12863,8
43,12863,6
153,12863,4
49,12863,4
57,12863,3
42,12863,3
35,12863,3
45,12863,2
664,12863,1
370,12863,1
672,12863,1
673,12863,1
674,12863,1
367,12863,1
675,12863,1
373,12863,1
676,12863,1
677,12863,1
217,12863,1
649,12863,1
40,12863,1
34,12864,27
33,12864,12
175,12864,8
35,12864,8
31,12864,5
116,12864,3
32,12864,3
373,12864,3
375,12864,3
49,12864,3
54,12864,2
153,12864,2
58,12864,2
231,12864,2
377,12864,2
378,12864,2
380,12864,1
600,12864,1
1361,12864,1
249,12865,803
1429,12866,49
1263,12867,131
3,12867,83
1264,12867,40
1041,12867,7
143,12867,5
1265,12867,4
1266,12867,4
1267,12867,3
1268,12867,2
1269,12867,2
1270,12867,2
106,12867,1
1271,12867,1
1272,12867,1
89,12868,15
931,12868,3
242,12868,2
1430,12868,1
1431,12868,1
3,12869,7
142,12869,5
6,12869,5
488,12871,344
470,12871,11
586,12872,5
1432,12872,4
3,12872,4
1433,12872,1
1434,12872,1
2,12873,22
3,12874,1
1435,12876,116
235,12876,98
1436,12876,32
1437,12876,31
1438,12876,24
1439,12876,11
1440,12876,10
1441,12876,7
1442,12876,4
1443,12876,3
1444,12876,3
699,12876,2
1445,12876,2
1446,12876,2
1447,12876,2
1448,12876,2
1449,12876,1
1450,12876,1
1451,12876,1
1452,12876,1
1453,12876,1
1454,12876,1
1455,12876,1
924,12876,1
1456,12876,1
1457,12876,1
1458,12876,1
1459,12876,1
1460,12876,1
1461,12876,1
3,12877,17
189,12877,6
1462,12877,5
1463,12877,4
1464,12877,3
145,12877,2
1465,12877,1
1466,12877,1
696,12877,1
1467,12877,1
1384,12877,1
1468,12877,1
3,12878,24
778,12878,6
1469,12878,4
1470,12878,3
634,12878,2
1028,12878,1
3,12879,23
319,12879,22
1471,12879,1
1472,12879,1
1473,12880,3
3,12880,1
57,12881,20
3,12881,5
143,12881,2
1474,12882,67
31,12882,2
1475,12883,4
1475,12884,1
1475,12885,1
765,12887,16
1,12887,15
217,12887,10
162,12887,9
1476,12888,653
1477,12888,193
1478,12888,5
1479,12888,1
1480,12888,1
361,12891,10
1122,12894,1
1481,12895,1
742,12896,5
1087,12897,13
1482,12897,1
1483,12899,281
1484,12899,56
1417,12899,10
1485,12899,1
1486,12899,1
21,12900,4
1487,12900,2
1488,12900,2
1489,12900,2
1490,12900,1
305,12900,1
100,12900,1
1491,12900,1
146,12900,1
1401,12900,1
1492,12901,3
3,12902,1
1481,12903,1
1493,12904,4
435,12905,1
1493,12907,2
1493,12908,2
1494,12909,42
1495,12910,1
439,12911,33
1496,12911,1
439,12912,174
1497,12912,11
1498,12912,11
1499,12912,9
324,12912,6
1500,12912,6
1501,12912,5
261,12912,2
298,12912,2
1502,12912,1
1503,12912,1
1504,12912,1
1505,12912,1
1506,12912,1
1507,12912,1
1508,12912,1
1509,12912,1
1510,12912,1
1511,12912,1
1512,12912,1
439,12913,14
439,12915,66
1513,12916,46
1426,12917,1
1514,12918,529
1515,12918,106
1516,12918,2
1517,12918,1
4,12920,17
1518,12921,3
170,12921,2
1519,12921,2
1520,12922,6
1521,12923,2
1522,12923,1
222,12923,1
1495,12924,1
1523,12925,20
153,12927,90
1524,12927,11
944,12927,2
1070,12927,2
1525,12927,1
471,12927,1
1526,12927,1
1527,12927,1
1057,12928,1
153,12929,282
697,12929,5
31,12929,4
1001,12929,4
1528,12929,1
1529,12929,1
1530,12929,1
1531,12929,1
337,12929,1
97,12929,1
1532,12930,602
1533,12930,117
1534,12930,35
1535,12930,19
1536,12930,17
1537,12930,13
1538,12930,13
1539,12930,11
1312,12930,9
1540,12930,8
1541,12930,7
727,12930,5
1542,12930,4
1543,12930,4
1544,12930,4
1395,12930,4
1545,12930,4
1546,12930,3
153,12930,3
1547,12930,3
1548,12930,3
1549,12930,3
1550,12930,2
1551,12930,2
1552,12930,2
1553,12930,2
1554,12930,2
1555,12930,2
1556,12930,2
1557,12930,2
1558,12931,8
111,12932,2
715,12933,386
1193,12933,28
1031,12933,21
795,12933,5
1245,12933,4
1243,12933,3
1001,12933,3
1244,12933,2
1241,12933,2
1255,12933,1
697,12933,1
1103,12933,1
1246,12933,1
1559,12933,1
1560,12933,1
1561,12933,1
217,12933,1
204,12933,1
624,12933,1
97,12933,1
1483,12934,1
175,12937,29
1562,12937,8
1563,12937,3
1564,12937,3
1565,12937,2
1566,12937,1
1567,12937,1
1568,12937,1
1569,12938,5
175,12938,4
1570,12938,4
156,12938,2
1571,12938,2
1572,12938,1
1573,12938,1
31,12941,39
33,12941,27
34,12941,21
176,12941,9
41,12941,8
32,12941,7
39,12941,6
43,12941,6
49,12941,4
42,12941,3
35,12941,3
45,12941,2
153,12941,1
664,12941,1
370,12941,1
673,12941,1
674,12941,1
367,12941,1
675,12941,1
373,12941,1
40,12941,1
34,12942,27
33,12942,10
35,12942,8
31,12942,4
375,12942,3
49,12942,3
54,12942,2
153,12942,2
58,12942,2
231,12942,2
377,12942,2
1361,12942,1
373,12942,1
378,12942,1
769,12943,255
770,12943,141
775,12943,1
1417,12944,4
1574,12945,3
1575,12947,1
1576,12947,1
1575,12948,15
1577,12948,2
1578,12948,1
1579,12950,9
1483,12951,12
1417,12951,1
1417,12952,20
1483,12952,12
662,12953,26
467,12955,92
468,12955,9
1580,12956,2
1581,12957,154
1582,12957,81
1583,12957,30
1584,12957,21
1585,12957,18
77,12957,12
10,12957,12
1586,12957,7
721,12957,5
1587,12957,4
1588,12957,4
1589,12957,3
1590,12957,3
1591,12957,3
1592,12957,2
1593,12957,1
1594,12957,1
153,12957,1
1595,12957,1
1596,12957,1
1597,12957,1
1598,12957,1
1599,12957,1
1600,12959,154
1601,12959,2
4,12961,1
1602,12962,150
1603,12964,170
716,12965,2
931,12966,18
1604,12967,1
1604,12968,1
1605,12969,44
125,12969,1
1606,12969,1
1607,12970,34
1069,12970,1
1608,12971,242
592,12971,119
1609,12971,60
1610,12971,53
1611,12971,26
1612,12971,12
1613,12971,9
782,12971,7
1614,12971,7
1615,12971,7
297,12971,6
1616,12971,5
755,12971,5
1617,12971,4
1618,12971,4
1619,12971,4
1620,12971,3
1621,12971,3
1622,12971,3
1623,12971,3
1624,12971,2
195,12971,2
1625,12971,2
1252,12971,2
294,12971,2
1626,12971,2
1627,12971,2
1628,12971,2
631,12971,2
1629,12971,2
1518,12972,15
1495,12972,2
1630,12974,8
1631,12975,1
899,12976,114
1632,12976,3
1401,12976,3
1633,12976,2
1634,12976,1
1635,12976,1
1636,12976,1
1637,12976,1
1638,12976,1
1639,12976,1
1640,12976,1
1641,12976,1
765,12978,26
1,12978,18
217,12978,10
162,12978,9
111,12978,8
1642,12978,1
218,12978,1
1643,12979,10
439,12980,25
119,12981,2
0,12982,76
4,12982,17
11,12982,4
3,12982,3
15,12982,2
25,12982,1
83,12982,1
40,12982,1
379,12983,9
845,12984,66
1644,12984,7
1015,12985,4
254,12986,11
1645,12988,4
1276,12989,18
604,12991,49
1646,12997,1
1,13000,3
254,13000,1
175,13001,8
1647,13002,7
904,13003,5
1648,13004,29
1058,13005,17
778,13006,222
1649,13006,14
1067,13006,12
1650,13006,1
663,13007,5
663,13008,2
1651,13009,16
45,13010,1
33,13010,1
242,13010,1
1652,13010,1
175,13011,5
1653,13011,2
1654,13012,1
1655,13012,1
1656,13012,1
30,13013,1
1657,13014,193
377,13015,7
1402,13015,5
1658,13016,23
671,13016,17
1423,13016,7
377,13017,9
1402,13017,5
0,13019,58
8,13019,4
11,13019,4
1659,13019,3
54,13019,2
214,13019,2
1660,13021,1
1661,13021,1
153,13024,8
902,13024,4
227,13025,108
786,13025,6
1662,13025,4
218,13025,3
562,13025,2
184,13025,2
1663,13025,2
8,13025,1
1664,13025,1
931,13025,1
1665,13025,1
1666,13025,1
101,13025,1
3,13025,1
1667,13026,12
1058,13027,41
1668,13027,15
1060,13027,9
1057,13027,1
1669,13028,38
1670,13028,23
148,13028,7
1671,13028,1
1058,13029,20
1669,13030,19
1672,13031,168
1058,13032,37
1060,13032,23
1668,13032,15
1057,13032,1
161,13034,23
175,13034,3
153,13035,52
175,13035,3
1673,13036,47
367,13037,164
1674,13037,13
1675,13037,7
1676,13037,6
1677,13037,5
1678,13037,4
1679,13037,3
1680,13037,3
1681,13037,2
1682,13037,2
477,13037,2
1683,13037,1
1684,13037,1
1685,13037,1
1686,13037,1
1687,13037,1
1688,13037,1
1689,13037,1
1690,13037,1
1691,13037,1
1692,13037,1
1693,13039,2
274,13041,45
1089,13041,18
1694,13042,81
1695,13045,382
1005,13045,24
1174,13045,4
1696,13045,2
372,13045,2
1697,13045,1
1698,13045,1
1699,13047,41
1582,13049,2
692,13050,6
34,13053,28
30,13053,22
31,13053,22
175,13053,20
33,13053,12
32,13053,10
370,13053,10
36,13053,10
35,13053,8
171,13053,5
116,13053,3
373,13053,3
375,13053,3
49,13053,3
54,13053,2
153,13053,2
58,13053,2
231,13053,2
43,13053,2
377,13053,2
378,13053,2
380,13053,1
381,13053,1
600,13053,1
51,13053,1
1174,13053,1
45,13053,1
1695,13053,1
1361,13053,1
1700,13053,1
1701,13058,23
1,13060,17
38,13061,17
1702,13062,27
1184,13063,32
1193,13063,27
8,13063,17
377,13063,5
433,13063,1
1248,13064,53
484,13064,14
1402,13064,2
1703,13065,1371
1704,13065,4
670,13066,40
671,13066,11
601,13068,19
1426,13069,40
906,13070,4
1017,13071,16
1021,13071,16
1016,13071,14
1020,13071,14
439,13071,7
1030,13071,4
1034,13071,4
25,13071,2
491,13071,2
1705,13071,2
1706,13071,2
742,13071,2
1707,13071,1
1708,13071,1
1709,13071,1
1710,13071,1
1711,13071,1
1712,13071,1
1028,13071,1
1713,13071,1
1714,13071,1
1715,13071,1
1716,13071,1
1717,13071,1
1120,13071,1
1718,13071,1
1719,13071,1
904,13072,1
1720,13073,3
1721,13073,2
1722,13073,1
1723,13073,1
1724,13073,1
1725,13073,1
1726,13073,1
1727,13073,1
1728,13075,2
1729,13076,39
1729,13077,33
0,13078,10
4,13078,3
21,13078,2
305,13078,2
91,13079,7
575,13080,19
773,13081,26
1730,13082,12
1731,13082,1
1702,13084,15
1732,13084,3
44,13085,171
606,13086,703
1733,13086,94
1734,13086,39
1735,13086,9
1736,13086,8
1737,13086,5
1738,13086,4
1739,13086,3
1740,13086,3
1741,13086,3
204,13086,3
1742,13086,3
1743,13086,3
1744,13086,3
1745,13086,3
1746,13086,3
1747,13086,3
1748,13086,3
1749,13086,3
1750,13086,2
1751,13086,2
1752,13086,2
1753,13086,2
1754,13086,2
1755,13086,2
1756,13086,1
1757,13086,1
1758,13086,1
1759,13086,1
1760,13086,1
153,13087,46
175,13087,3
606,13088,194
1761,13088,80
1762,13088,13
1763,13088,5
1764,13088,5
1765,13088,3
1766,13088,3
1767,13088,3
1768,13088,2
354,13088,2
1769,13088,2
1770,13088,2
1771,13088,2
1772,13088,2
1773,13088,2
1774,13088,2
1775,13088,2
1776,13088,2
1777,13088,2
1778,13088,2
1779,13088,2
1780,13088,2
1781,13088,2
1782,13088,1
1783,13088,1
1784,13088,1
1785,13088,1
1786,13088,1
1787,13088,1
1788,13088,1
162,13089,6
11,13090,2
335,13092,4059
1789,13092,2202
1790,13092,1449
1791,13092,951
1792,13092,788
1793,13092,634
1794,13092,620
1795,13092,432
1796,13092,343
1797,13092,285
1798,13092,266
1799,13092,253
524,13092,252
1800,13092,220
1801,13092,210
1802,13092,184
1803,13092,171
1804,13092,167
1805,13092,103
1806,13092,100
1807,13092,97
1808,13092,95
1809,13092,91
799,13092,84
792,13092,80
789,13092,67
1810,13092,65
1811,13092,58
1563,13092,53
1812,13092,50
1813,13093,103
604,13094,37
1814,13095,4
146,13095,3
31,13096,134
33,13096,49
34,13096,22
35,13096,17
40,13096,9
41,13096,8
39,13096,6
42,13096,6
32,13096,4
49,13096,4
52,13096,3
43,13096,3
58,13096,2
59,13096,2
649,13096,2
650,13096,1
651,13096,1
45,13096,1
46,13096,1
652,13096,1
3,13096,1
31,13097,38
33,13097,26
34,13097,21
41,13097,8
39,13097,6
43,13097,6
49,13097,4
42,13097,3
35,13097,3
176,13097,3
32,13097,2
153,13097,1
664,13097,1
370,13097,1
45,13097,1
673,13097,1
674,13097,1
367,13097,1
675,13097,1
373,13097,1
40,13097,1
34,13098,27
33,13098,10
35,13098,8
31,13098,4
375,13098,3
49,13098,3
54,13098,2
153,13098,2
58,13098,2
175,13098,2
231,13098,2
377,13098,2
32,13098,1
1361,13098,1
373,13098,1
378,13098,1
1813,13099,24
1645,13100,2
1396,13101,54
274,13105,45
1089,13105,19
846,13106,6
1815,13106,1
1816,13107,1
176,13108,3
335,13109,517
337,13109,7
1817,13109,5
1818,13109,3
1819,13109,3
1820,13109,1
1821,13109,1
789,13109,1
111,13111,47
83,13111,20
170,13111,11
1822,13113,12
1823,13114,18
818,13115,1
1824,13116,9
46,13117,13
1825,13118,18
1826,13118,1
1827,13119,2772
1828,13119,1636
1829,13119,266
1459,13119,121
1830,13119,84
1831,13119,82
1832,13119,36
274,13119,12
857,13119,11
1833,13119,8
1834,13119,6
1835,13119,4
1836,13119,4
428,13119,2
439,13120,5
491,13120,1
32,13121,4
45,13121,1
3,13122,7
142,13122,5
6,13122,5
143,13122,3
1837,13124,3
1838,13125,14
1839,13129,98
1840,13129,27
773,13129,6
844,13129,3
294,13129,3
1841,13129,3
1005,13129,2
178,13129,2
1842,13129,1
1521,13129,1
1843,13129,1
175,13130,3
4,13131,3
570,13131,2
83,13131,1
1844,13132,19
1845,13132,6
439,13133,23
1846,13133,1
1588,13134,2
1444,13135,137
651,13135,37
1847,13135,19
1848,13135,18
656,13135,12
611,13135,10
1849,13135,7
1850,13135,6
1851,13135,4
1852,13135,4
1853,13135,3
1854,13135,3
1855,13135,2
1856,13135,2
195,13135,2
1857,13135,2
1858,13135,2
1859,13135,2
966,13135,2
1860,13135,1
1861,13135,1
1862,13135,1
1863,13135,1
1864,13135,1
1865,13135,1
1866,13135,1
1867,13135,1
1868,13135,1
1869,13135,1
1870,13135,1
651,13136,12
1871,13136,8
1872,13136,2
1873,13136,1
1874,13136,1
1875,13136,1
1876,13137,3
1877,13138,1
1702,13140,84
1878,13141,28
1879,13143,2
1879,13144,1
1880,13146,313
1881,13146,1
1672,13147,5
4,13148,19
1248,13149,37
83,13149,5
570,13149,3
1416,13149,1
142,13149,1
4,13150,14
541,13150,13
367,13150,7
904,13150,4
1882,13150,2
1883,13150,2
1255,13150,1
1884,13150,1
95,13150,1
1401,13150,1
1885,13150,1
4,13151,70
1521,13151,6
1470,13151,1
171,13151,1
31,13151,1
4,13152,20
5,13152,5
1414,13152,2
4,13153,14
4,13154,5
1272,13154,2
1886,13154,1
732,13154,1
1702,13155,4
45,13156,52
1887,13156,14
584,13156,5
1888,13156,4
1889,13156,2
1890,13156,2
1891,13156,2
575,13156,2
1892,13156,2
1893,13156,1
1894,13156,1
1895,13156,1
1896,13156,1
1897,13156,1
969,13156,1
1898,13156,1
1899,13156,1
1900,13156,1
738,13156,1
1901,13156,1
1902,13156,1
1732,13157,3
1702,13157,1
606,13158,58
11,13158,24
1903,13159,4
116,13159,2
1903,13160,31
116,13160,2
46,13161,19
1426,13162,11
1823,13163,7
1904,13163,5
3,13163,4
1905,13164,56
1906,13164,2
1907,13164,1
1908,13164,1
1087,13167,20
1909,13168,151
1910,13168,75
143,13169,361
1193,13169,14
1530,13169,11
58,13169,5
1911,13169,1
497,13169,1
651,13169,1
1912,13169,1
1913,13170,120
1914,13170,58
1915,13170,24
1916,13171,36
1917,13173,1
316,13174,3
1918,13178,34
244,13179,30
161,13180,69
904,13180,20
25,13180,4
1362,13180,3
34,13181,27
33,13181,10
175,13181,8
35,13181,8
31,13181,5
116,13181,3
32,13181,3
375,13181,3
49,13181,3
54,13181,2
153,13181,2
58,13181,2
231,13181,2
377,13181,2
1361,13181,1
373,13181,1
378,13181,1
1058,13182,31
1668,13182,15
1060,13182,9
1057,13182,1
1520,13183,3
882,13184,60
1919,13184,1
765,13185,10
1920,13186,1
1921,13187,5
11,13188,27
0,13189,4
1823,13191,6
1922,13192,51
1923,13194,9
1924,13195,42
1925,13195,3
1926,13195,1
1927,13196,1407
266,13196,1162
1928,13196,651
1929,13196,144
153,13196,42
1849,13196,42
1930,13196,30
1931,13196,14
1932,13196,11
1933,13196,10
1934,13196,7
1197,13196,6
1935,13196,4
1936,13196,4
1937,13196,3
1938,13196,2
1939,13196,2
1940,13196,2
1941,13196,2
1942,13196,2
1943,13196,2
1944,13196,2
1945,13196,1
143,13196,1
1946,13196,1
1947,13196,1
1948,13196,1
1949,13196,1
1950,13196,1
1951,13196,1
117,13197,10
3,13198,7
142,13198,5
6,13198,5
143,13198,3
152,13198,1
765,13199,61
32,13200,1
45,13200,1
1952,13202,13
161,13203,88
904,13203,30
25,13203,5
1362,13203,3
1953,13204,10
31,13205,136
33,13205,50
34,13205,22
35,13205,17
40,13205,9
41,13205,8
32,13205,7
39,13205,6
42,13205,6
49,13205,4
52,13205,3
43,13205,3
116,13205,2
58,13205,2
59,13205,2
649,13205,2
650,13205,1
651,13205,1
45,13205,1
46,13205,1
652,13205,1
3,13205,1
1103,13206,144
1954,13207,261
1955,13208,2
1956,13209,5
1957,13209,1
905,13210,23
1958,13210,2
1959,13210,1
1960,13210,1
1961,13210,1
1962,13210,1
1963,13211,6
1964,13212,3
1086,13213,4
1086,13214,6
1086,13215,2
6,13216,4
1965,13218,6
1966,13219,8
111,13220,37
83,13220,16
170,13220,5
575,13221,3
575,13222,4
6,13223,4
1967,13225,1
1208,13226,13
1968,13227,552
1969,13227,125
1970,13227,99
1971,13227,79
1972,13227,76
1973,13227,70
1974,13227,45
1975,13227,17
1976,13227,17
1977,13227,13
1978,13227,9
1979,13227,7
1980,13227,5
1981,13227,5
1982,13227,5
1983,13227,5
1984,13227,5
1985,13227,4
1986,13227,4
1987,13227,4
1988,13227,4
367,13227,3
1989,13227,3
1990,13227,2
1991,13227,2
1992,13227,2
1993,13227,1
1994,13227,1
1995,13227,1
1996,13227,1
696,13228,6
1997,13231,7
1998,13233,1
575,13234,15
149,13235,68
1999,13235,3
2000,13235,2
2001,13236,98
149,13237,70
1180,13238,28
2002,13239,1125
2003,13239,62
2004,13239,9
2005,13239,4
1725,13239,4
2006,13239,3
2007,13239,3
2008,13239,3
1302,13239,2
2009,13239,2
904,13239,2
2010,13239,1
2011,13239,1
2012,13239,1
2013,13239,1
2014,13239,1
257,13239,1
2015,13239,1
2016,13239,1
2017,13239,1
2018,13239,1
2019,13239,1
2020,13239,1
2021,13239,1
2022,13239,1
